"id","parent_id:id","code","name","vat_affected","tax_category","internet_available"
"eco_acti_911290","eco_acti_911",911290,"Actividades de Otras Organizaciones Profesionales","ND",1,1
"eco_acti_912000","eco_acti_912",912000,"Actividades de Sindicatos","ND",1,1
"eco_acti_919100","eco_acti_912",919100,"Actividades de Organizaciones Religiosas","ND",1,0
"eco_acti_919200","eco_acti_912",919200,"Actividades de Organizaciones Políticas","ND",1,1
"eco_acti_919910","eco_acti_912",919910,"Centros de Madres y Unidades Vecinales y Comunales","ND",1,0
"eco_acti_919920","eco_acti_912",919920,"Clubes Sociales","ND",1,0
"eco_acti_919930","eco_acti_912",919930,"Servicios de Institutos de Estudios, Fundaciones, Corporaciones de Desarrollo (Educación, Salud)","ND",1,0
"eco_acti_919990","eco_acti_912",919990,"Actividades de Otras Asociaciones N.C.P.","ND",1,1
"eco_acti_921110","eco_acti_921",921110,"Producción de Películas Cinematográficas","ND",1,1
"eco_acti_921120","eco_acti_921",921120,"Distribuidora Cinematográficas","SI",1,1
"eco_acti_921200","eco_acti_921",921200,"Exhibición de Filmes y Videocintas","SI",1,1
"eco_acti_921310","eco_acti_921",921310,"Actividades de Televisión","ND",1,1
"eco_acti_921320","eco_acti_921",921320,"Actividades de Radio","ND",1,1
"eco_acti_921411","eco_acti_921",921411,"Servicios de Producción de Recitales y Otros Eventos Musicales Masivos","ND",1,1
"eco_acti_921419","eco_acti_921",921419,"Servicios de Producción Teatral y Otros N.C.P.","ND",1,1
"eco_acti_921420","eco_acti_921",921420,"Actividades Empresariales de Artistas","SI",1,1
"eco_acti_921430","eco_acti_921",921430,"Actividades Artísticas; Funciones de Artistas, Actores, Músicos, Conferencistas, Otros","NO",2,1
"eco_acti_921490","eco_acti_921",921490,"Agencias de Venta de Billetes de Teatro, Salas de Concierto y de Teatro","ND",1,1
"eco_acti_921911","eco_acti_921",921911,"Instructores de Danza","NO",2,1
"eco_acti_921912","eco_acti_921",921912,"Actividades de Discotecas, Cabaret, Salas de Baile y Similares","SI",1,1
"eco_acti_921920","eco_acti_921",921920,"Actividades de Parques de Atracciones y Centros Similares","SI",1,1
"eco_acti_921930","eco_acti_921",921930,"Espectáculos Circenses, de Títeres U Otros Similares","SI",1,1
"eco_acti_921990","eco_acti_921",921990,"Otras Actividades de Entretenimiento N.C.P.","ND","ND",1
"eco_acti_922001","eco_acti_922",922001,"Agencias de Noticias","ND",1,1
"eco_acti_922002","eco_acti_922",922002,"Servicios Periodísticos Prestado Por Profesionales","NO",2,1
"eco_acti_923100","eco_acti_923",923100,"Actividades de Bibliotecas y Archivos","ND",1,1
"eco_acti_923200","eco_acti_923",923200,"Actividades de Museos y Preservación de Lugares y Edificios Históricos","ND",1,1
"eco_acti_923300","eco_acti_923",923300,"Actividades de Jardines Botánicos y Zoológicos y de Parques Nacionales","ND",1,1
"eco_acti_924110","eco_acti_924",924110,"Explotación de Instalaciones Especializadas Para Las Practicas Deportivas","ND",1,1
"eco_acti_924120","eco_acti_924",924120,"Actividades de Clubes de Deportes y Estadios","ND",1,1
"eco_acti_924131","eco_acti_924",924131,"Futbol Profesional","ND",1,1
"eco_acti_924132","eco_acti_924",924132,"Futbol Amateur","ND",1,1
"eco_acti_924140","eco_acti_924",924140,"Hipódromos","SI",1,1
"eco_acti_924150","eco_acti_924",924150,"Promoción y Organización de Espectáculos Deportivos","ND",1,1
"eco_acti_924160","eco_acti_924",924160,"Escuelas Para Deportes","SI",1,1
"eco_acti_924190","eco_acti_924",924190,"Otras Actividades Relacionadas Al Deporte N.C.P.","ND",1,1
"eco_acti_924910","eco_acti_924",924910,"Sistemas de Juegos de Azar Masivos.","SI",1,0
"eco_acti_924920","eco_acti_924",924920,"Actividades de Casino de Juegos","SI",1,0
"eco_acti_924930","eco_acti_924",924930,"Salas de Billar, Bowling, Pool y Juegos Electrónicos","SI",1,1
"eco_acti_924940","eco_acti_924",924940,"Contratación de Actores Para Cine, Tv, y Teatro","SI",1,1
"eco_acti_924990","eco_acti_924",924990,"Otros Servicios de Diversión y Esparcimientos N.C.P.","ND","ND",1
"eco_acti_930100","eco_acti_930",930100,"Lavado y Limpieza de Prendas de Tela y de Piel, Incluso Las Limpiezas En Seco","SI",1,1
"eco_acti_930200","eco_acti_930",930200,"Peluquerías y Salones de Belleza","ND","ND",1
"eco_acti_930310","eco_acti_930",930310,"Servicios Funerarios","SI",1,1
"eco_acti_930320","eco_acti_930",930320,"Servicios En Cementerios","SI",1,1
"eco_acti_930330","eco_acti_930",930330,"Servicios de Carrozas Fúnebres (Transporte de Cadáveres)","SI",1,1
"eco_acti_930390","eco_acti_930",930390,"Otras Actividades de Servicios Funerarios y Otras Actividades Conexas","SI",1,1
"eco_acti_930910","eco_acti_930",930910,"Actividades de Mantenimiento Físico Corporal (Baños, Turcos, Saunas)","SI",1,1
"eco_acti_930990","eco_acti_930",930990,"Otras Actividades de Servicios Personales N.C.P.","NO",2,1
"eco_acti_950001","eco_acti_950",950001,"Hogares Privados Individuales Con Servicio Doméstico","NO","ND",0
"eco_acti_950002","eco_acti_950",950002,"Consejo de Administración de Edificios y Condominios","NO",1,0
"eco_acti_990000","eco_acti_990",990000,"Organizaciones y Órganos Extraterritoriales","ND",1,0
